3091.039802,2.110243,0,0.22121
3091.143125,2.510358,0,0.24735
3091.246448,2.246518,0,0.2368
3091.349739,3.924574,0,0.30189
3091.453063,4.900817,0,0.32245
3091.556386,7.673712,0,0.41254
3091.659677,10.926439,0,0.52939
3091.763,14.457465,0,0.56064
3091.866323,13.45463,0,0.53477
3091.969614,9.321727,0,0.44541
