4518.32962, 1s2 2s2 2p2, 1s1 2s2 2p1, 14, [5.84872387999586e-29,9.30470036102854e-28,3.54929351321018e-27,7.74314643661158e-27,1.25185271097572e-26,1.68931687244725e-26,2.03154689986355e-26,2.26443712140822e-26,2.39786193432058e-26,2.45101035698416e-26,2.44395638046898e-26,2.39402932121163e-26,2.31482746806165e-26,2.21641055031132e-26,2.10587239471197e-26,1.98794160388135e-26,1.86540016476336e-26,1.73924943153323e-26,1.60815452369796e-26,1.46504574610906e-26], [6.1964243130711e-27,2.26293694668053e-26,2.38623850986259e-26,2.00737444587114e-26,1.62044997200713e-26,1.31036671661031e-26,1.07269885733663e-26,8.90490660013347e-27,7.48983147977036e-27,6.37280336964729e-27,5.47637004718094e-27,4.74555267702588e-27,4.14086671292017e-27,3.63348931633691e-27,3.20192547094501e-27,2.82975609461657e-27,2.50389480393775e-27,2.21320154304054e-27,1.94647045167646e-27,1.68672854356109e-27], 0
4518.32962, 1s2 2s2 2p2, 1s1 2s1 2p2, 14, [5.84872387999586e-29,9.30470036102854e-28,3.54929351321018e-27,7.74314643661158e-27,1.25185271097572e-26,1.68931687244725e-26,2.03154689986355e-26,2.26443712140822e-26,2.39786193432058e-26,2.45101035698416e-26,2.44395638046898e-26,2.39402932121163e-26,2.31482746806165e-26,2.21641055031132e-26,2.10587239471197e-26,1.98794160388135e-26,1.86540016476336e-26,1.73924943153323e-26,1.60815452369796e-26,1.46504574610906e-26], [6.1964243130711e-27,2.26293694668053e-26,2.38623850986259e-26,2.00737444587114e-26,1.62044997200713e-26,1.31036671661031e-26,1.07269885733663e-26,8.90490660013347e-27,7.48983147977036e-27,6.37280336964729e-27,5.47637004718094e-27,4.74555267702588e-27,4.14086671292017e-27,3.63348931633691e-27,3.20192547094501e-27,2.82975609461657e-27,2.50389480393775e-27,2.21320154304054e-27,1.94647045167646e-27,1.68672854356109e-27], 0
4693.04915, 1s2 2s2 2p1, 1s1 2s1 2p1, 15, [4.17172427390206e-29,6.67078996718118e-28,2.56467682877154e-27,5.64621042145186e-27,9.21185332000786e-27,1.25358741300877e-26,1.51874933743743e-26,1.70365895122388e-26,1.81381388394177e-26,1.8625095738071e-26,1.86435388346e-26,1.83229558140194e-26,1.77668701654418e-26,1.70530360431007e-26,1.62370498170249e-26,1.53565194870113e-26,1.44340565560001e-26,1.3478435010429e-26,1.24802626309513e-26,1.13857521549627e-26], [4.50418967650189e-27,1.70244739623859e-26,1.8269627717478e-26,1.55021657733549e-26,1.25740754273098e-26,1.01979624101467e-26,8.36479166763855e-27,6.95371879572688e-27,5.8548578876269e-27,4.98574087447144e-27,4.28722804545411e-27,3.71710566251095e-27,3.24493967473963e-27,2.84845045657568e-27,2.51098528659131e-27,2.21980010224403e-27,1.96471983651912e-27,1.73706707736595e-27,1.52809365052207e-27,1.32451413207138e-27], 0
4693.12013, 1s2 2s2 2p1, 1s1 2s2, 15, [4.17148977854758e-29,6.67042835822907e-28,2.56454572723305e-27,5.64594203639052e-27,9.21144863568954e-27,1.25353652535816e-26,1.51869216554284e-26,1.70359914774589e-26,1.81375413572454e-26,1.86245163461886e-26,1.86429878547385e-26,1.83224385822527e-26,1.77663888166189e-26,1.70525907815764e-26,1.62366397739593e-26,1.53561432845741e-26,1.44337126986544e-26,1.34781221961445e-26,1.24799801521366e-26,1.13855009512637e-26], [4.50396999186844e-27,1.70238760214487e-26,1.82691145254833e-26,1.55017842012487e-26,1.2573790176586e-26,1.01977431933926e-26,8.36461851646171e-27,6.95357879760002e-27,5.85474249555567e-27,4.98564425452454e-27,4.28714609482357e-27,3.71703541800099e-27,3.24487894685518e-27,2.84839759633327e-27,2.51093903378057e-27,2.21975948450123e-27,1.96468410408899e-27,1.73703566397688e-27,1.52806616697988e-27,1.32449044395699e-27], 0
4872.04086, 1s2 2s2, 1s1 2s1, 16, [2.85249898390013e-29,4.58356595138082e-28,1.77554698167547e-27,3.94336612614141e-27,6.49084160181675e-27,8.90597465019717e-27,1.08687702452378e-26,1.22691055351226e-26,1.31327625185016e-26,1.35469855019486e-26,1.3613049746454e-26,1.34232687083944e-26,1.30528714700092e-26,1.2559228168138e-26,1.19839247554803e-26,1.13554911984465e-26,1.06914258947115e-26,9.99895354641631e-27,9.2717913875515e-27,8.47077024860372e-27], [3.13622513460534e-27,1.22597879365755e-26,1.33888373750542e-26,1.14598566846659e-26,9.34027969223621e-27,7.5978606181153e-27,6.24452262862528e-27,5.19850198796344e-27,4.38165975218082e-27,3.73430907237483e-27,3.21324832912905e-27,2.78746134001712e-27,2.43449753369331e-27,2.13787331401019e-27,1.88523966660598e-27,1.66712797261157e-27,1.47596481785207e-27,1.30527958657788e-27,1.14853407415989e-27,9.95772492784041e-28], 0
